,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-07-27,309.5410630779436,247.80490076983082,377.95012252067653,309.5410630779436,309.5410630779436,-0.9272771077607258,-0.9272771077607258,-0.9272771077607258,-0.9272771077607258,-0.9272771077607258,-0.9272771077607258,0.0,0.0,0.0,308.61378597018285
1,2020-07-28,311.19340776501554,250.2063282281849,378.62696082915716,311.19340776501554,311.19340776501554,2.1363021495398056,2.1363021495398056,2.1363021495398056,2.1363021495398056,2.1363021495398056,2.1363021495398056,0.0,0.0,0.0,313.32970991455534
2,2020-07-29,312.8457524520875,245.81812254494784,376.0055979792342,312.8457524520875,312.8457524520875,0.3623332739331138,0.3623332739331138,0.3623332739331138,0.3623332739331138,0.3623332739331138,0.3623332739331138,0.0,0.0,0.0,313.2080857260206
3,2020-07-30,314.4980971391594,250.20847232118746,377.61573484462934,314.4980971391594,314.4980971391594,0.4026590767046705,0.4026590767046705,0.4026590767046705,0.4026590767046705,0.4026590767046705,0.4026590767046705,0.0,0.0,0.0,314.9007562158641
4,2020-07-31,316.1504418262314,248.9679638482512,384.1933143019084,316.1504418262314,316.1504418262314,1.1590746377026115,1.1590746377026115,1.1590746377026115,1.1590746377026115,1.1590746377026115,1.1590746377026115,0.0,0.0,0.0,317.30951646393396
5,2020-08-03,321.1074758874472,257.73721365886104,386.39507052237775,321.1074758874472,321.1074758874472,-0.9272771077596421,-0.9272771077596421,-0.9272771077596421,-0.9272771077596421,-0.9272771077596421,-0.9272771077596421,0.0,0.0,0.0,320.18019877968754
6,2020-08-04,322.7598205745192,256.60749811219563,389.70204216894734,322.7598205745192,322.7598205745192,2.1363021495391354,2.1363021495391354,2.1363021495391354,2.1363021495391354,2.1363021495391354,2.1363021495391354,0.0,0.0,0.0,324.89612272405833
7,2020-08-05,324.41216526159116,260.703465550667,390.239872224035,324.41216526159116,324.41216526159116,0.3623332739284356,0.3623332739284356,0.3623332739284356,0.3623332739284356,0.3623332739284356,0.3623332739284356,0.0,0.0,0.0,324.77449853551957
8,2020-08-06,326.0645099486631,260.5504770513969,391.90809275674883,326.0645099486631,326.0645099486631,0.402659076703904,0.402659076703904,0.402659076703904,0.402659076703904,0.402659076703904,0.402659076703904,0.0,0.0,0.0,326.467169025367
9,2020-08-07,327.7168546489539,264.45181372594936,396.5081713120817,327.7168546489539,327.7168546489539,1.1590746377033145,1.1590746377033145,1.1590746377033145,1.1590746377033145,1.1590746377033145,1.1590746377033145,0.0,0.0,0.0,328.87592928665725
10,2020-08-10,332.67388874982635,266.37408220125207,395.8818124930939,332.67388874982635,332.67388874982635,-0.9272771077585586,-0.9272771077585586,-0.9272771077585586,-0.9272771077585586,-0.9272771077585586,-0.9272771077585586,0.0,0.0,0.0,331.74661164206776
11,2020-08-11,334.3262334501172,266.9722208374222,398.704935774711,334.3262334501172,334.3262334501172,2.1363021495384653,2.1363021495384653,2.1363021495384653,2.1363021495384653,2.1363021495384653,2.1363021495384653,0.0,0.0,0.0,336.4625355996556
12,2020-08-12,335.978578150408,267.9007656444021,399.3058857602283,335.978578150408,335.978578150408,0.36233327392871173,0.36233327392871173,0.36233327392871173,0.36233327392871173,0.36233327392871173,0.36233327392871173,0.0,0.0,0.0,336.3409114243367
13,2020-08-13,337.63092285069877,268.9377894756428,398.04606391573543,337.63092285069877,337.63092285069877,0.4026590767005371,0.4026590767005371,0.4026590767005371,0.4026590767005371,0.4026590767005371,0.4026590767005371,0.0,0.0,0.0,338.0335819273993
14,2020-08-14,339.2832675509896,274.21716222462356,401.9513828912614,339.2832675509896,339.2832675509896,1.1590746377013759,1.1590746377013759,1.1590746377013759,1.1590746377013759,1.1590746377013759,1.1590746377013759,0.0,0.0,0.0,340.442342188691
15,2020-08-17,344.24030165186207,278.87987186501886,407.4379521464525,344.24030165186207,344.24030165186207,-0.9272771077548189,-0.9272771077548189,-0.9272771077548189,-0.9272771077548189,-0.9272771077548189,-0.9272771077548189,0.0,0.0,0.0,343.31302454410724
16,2020-08-18,345.89264635215284,283.43537262780904,414.7515604627162,345.89264635215284,345.89264635215284,2.136302149537115,2.136302149537115,2.136302149537115,2.136302149537115,2.136302149537115,2.136302149537115,0.0,0.0,0.0,348.02894850168997
17,2020-08-19,347.54499103553854,279.933625049586,416.50639944269943,347.5449910355385,347.5449910355385,0.3623332739289882,0.3623332739289882,0.3623332739289882,0.3623332739289882,0.3623332739289882,0.3623332739289882,0.0,0.0,0.0,347.9073243094675
18,2020-08-20,349.1973357189242,281.5618893499071,412.4757200923856,349.1973357189242,349.1973357189242,0.4026590766997706,0.4026590766997706,0.4026590766997706,0.4026590766997706,0.4026590766997706,0.4026590766997706,0.0,0.0,0.0,349.59999479562396
19,2020-08-21,350.84968040230996,285.43755321152753,417.7657710006952,350.84968040231,350.84968040231,1.1590746376972287,1.1590746376972287,1.1590746376972287,1.1590746376972287,1.1590746376972287,1.1590746376972287,0.0,0.0,0.0,352.0087550400072
